#city;country;lat;lng;pop
Nizhnekamsk;Russia;55.6404;51.82;210363
Arlit;Niger;18.82;7.32998;90000
Armidale;Australia;-30.5123;151.667;21793
Tepelene;Albania;40.2833;20.0333;11955
Tamazunchale;Mexico;21.2704;-98.78;47108
Olbia;Italy;40.9143;9.51507;44341
Santa Cruz Del Quiche;Guatemala;15.0333;-91.1333;23618
Pevek;Russia;69.7008;170.313;4837
Pabna;Bangladesh;24.0004;89.25;137888
Brandon;Canada;49.8333;-99.95;27326
Dalnegorsk;Russia;44.5372;135.517;8123
Lead;United States of America;44.3508;-103.766;2311
Port Harcourt;Nigeria;4.81;7.01;1020000
Rennes;France;48.1;-1.67001;204329
Jyvaskyla;Finland;62.2603;25.75;91581
Portland;United States of America;43.6722;-70.2455;99504
Dyatkovo;Russia;53.5891;34.3392;33363
Taichung;Taiwan;24.1521;120.682;1835024
Bubanza;Burundi;-3.0833;29.3667;12728
Zapala;Argentina;-38.9;-70.0667;19152
San Ramon;Bolivia;-13.2896;-64.71;5439
Bhuj;India;23.2504;69.81;289429
Edea;Cameroon;3.80048;10.12;109506
Kenai;United States of America;60.5544;-151.258;6580
Columbus;United States of America;32.4704;-84.98;202225
Saint-Laurent-du-Maroni;France;5.49762;-54.0325;20850
Ouadda;Central African Republic;8.06709;22.4;3424
Tillamook;United States of America;45.4552;-123.843;6351
Akure;Nigeria;7.2504;5.19998;420594
Penza;Russia;53.18;45;491943
Lobatse;Botswana;-25.2196;25.68;50343
Elazig;Turkey;38.68;39.23;271492
Nanchong;China;30.7804;106.13;2174000
Villalonga;Argentina;-39.8829;-62.5833;2838
Gobernador Gregores;Argentina;-48.7666;-70.25;2519
Tocache;Peru;-8.17962;-76.52;15822
Qusmuryn;Kazakhstan;52.458;64.6;4345
Revelstoke;Canada;51.0005;-118.183;7600
Mbabane;Swaziland;-26.3167;31.1333;83178
Thimphu;Bhutan;27.473;89.639;88930
Severouralsk;Russia;60.1565;59.9615;34819
Bahia Blanca;Argentina;-38.74;-62.265;279041
Zadar;Croatia;44.1201;15.2623;59201
Pleven;Bulgaria;43.4238;24.6134;110445
Abakan;Russia;53.7037;91.445;161377
Shoyna;Russia;67.8666;44.1334;300
Busselton;Australia;-33.6564;115.349;9595
Kabalo;Congo (Kinshasa);-6.04962;26.91;21851
Chignik;United States of America;56.2957;-158.402;118
Luzhou;China;28.88;105.38;1537000
Bor;South Sudan;6.2072;31.5591;26782
Grand Turk;Turks and Caicos Islands;21.4664;-71.136;4760
Pskov;Russia;57.83;28.3299;189979
Gangtok;India;27.3333;88.6166;54300
Chancay;Peru;-11.5596;-77.27;18601
Paraguari;Paraguay;-25.62;-57.16;14480
Kindu;Congo (Kinshasa);-2.96392;25.91;199306
Lae;Papua New Guinea;-6.73299;146.99;103653
Ondjiva;Angola;-17.0696;15.73;8748
Ras al Khaymah;United Arab Emirates;25.7915;55.9428;138399
Il'pyrskiy;Russia;59.9674;164.172;10
Zheleznogorsk;Russia;52.3548;35.4044;94212
Kelang;Malaysia;3.02037;101.55;917933
Santa Vitoria do Palmar;Brazil;-33.52;-53.37;21826
Guntur;India;16.33;80.45;530577
Santa Cruz;Bolivia;-17.7539;-63.226;1859530
San Mateo;United States of America;37.5569;-122.313;361806
Vizianagaram;India;18.1204;83.5;90276
Petropavlovsk;Kazakhstan;54.88;69.22;214579
Karema;Tanzania;-6.81619;30.4333;14507
Gore;Ethiopia;8.149;35.537;9352
Dezful;Iran;32.3804;48.47;315482
Pozo Almonte;Chile;-20.2696;-69.8;10830
San Vicente del Caguan;Colombia;2.07038;-74.64;1250
Masaya;Nicaragua;11.969;-86.095;130113
Dhamar;Yemen;14.5575;44.3875;191259
Tskhinvali;Georgia;42.2325;43.975;26751
Cotonou;Benin;6.40001;2.51999;726292
Ragusa;Italy;36.93;14.73;67361
Kavaratti;India;10.5626;72.6369;10688
Lodz;Poland;51.775;19.4514;758000
Matagami;Canada;49.7504;-77.6333;1574
Palmas;Brazil;-26.48;-52;29794
Kingsport;United States of America;36.5483;-82.562;50709
Arsenyev;Russia;44.1623;133.282;56721
Itanagar;India;27.1004;93.6166;44971
Abu Dhabi;United Arab Emirates;24.4667;54.3666;581861
Pokrovsk;Russia;61.4934;129.127;8065
Alayat Samail;Oman;23.3032;57.9782;32862
Puch'on;South Korea;37.4989;126.783;866000
Kaga Bandoro;Central African Republic;6.98039;19.18;42673
Iron Mountain;United States of America;45.8225;-88.0641;12011
Krasnogorsk;Russia;48.4615;142.09;3304
Dickson;Russia;73.507;80.5451;1113
Roseau;Dominica;15.301;-61.387;19953
Naltchik;Russia;43.4981;43.6179;290333
Djambala;Congo (Brazzaville);-2.5396;14.75;9650
Ashgabat;Turkmenistan;37.95;58.3833;652841
Pedreiras;Brazil;-4.56961;-44.67;13638
Chiquinquira;Colombia;5.62039;-73.8199;49634
Vladivostok;Russia;43.13;131.91;586617
Abu Kamal;Syria;34.4504;40.9186;69190
Tan An;Vietnam;10.5337;106.417;101149
M'sila;Algeria;35.7;4.545;125000
Anshan;China;41.115;122.94;1419137
Cerrillos;Argentina;-24.8996;-65.4833;11498
Dumas;United States of America;35.8624;-101.967;13551
San Salvador;El Salvador;13.71;-89.203;717903
Ciudad Bolivar;Venezuela;8.09998;-63.6;317971
Denow;Uzbekistan;38.2772;67.8872;143134
Bismarck;United States of America;46.8083;-100.783;60288
Trofimovsk;Russia;72.5997;127.034;10
Nefteyugansk;Russia;61.0777;72.7027;112632
Cape Coast;Ghana;5.11037;-1.24999;139265
Phoenix;United States of America;33.54;-112.07;2436022
Ciudad Mante;Mexico;22.7334;-98.95;78299
Macapa;Brazil;0.033007;-51.05;433781
Inhambane;Mozambique;-23.858;35.3398;94830
Nagchu;China;31.48;92.05;2250
Mocuba;Mozambique;-16.8496;38.26;68984
Barclayville;Liberia;4.8;-8.1667;2733
Desaguadero;Peru;-16.5646;-69.045;5120
Rusanovo;Russia;70.5981;56.3723;10
Porto Velho;Brazil;-8.75002;-63.9;289534
Progreso;Mexico;21.2833;-89.6666;33892
Semarang;Indonesia;-6.96662;110.42;1342042
Lamu;Kenya;-2.26204;40.9197;17435
Abilene;United States of America;32.4486;-99.7328;108008
El Calafate;Argentina;-50.3333;-72.3;6329
La Esperanza;Honduras;14.333;-88.1667;5318
Autlan;Mexico;19.77;-104.37;44912
Attapu;Laos;14.808;106.839;4297
Leopoldina;Brazil;-21.53;-42.64;37412
Albany;Australia;-35.0169;117.892;25179
Val d'Or;Canada;48.1166;-77.7666;20625
Qaratau;Kazakhstan;43.1854;70.46;35743
Malang;Indonesia;-7.97999;112.61;775858
Bengbu;China;32.95;117.33;735324
Hathras;India;27.6;78.05;126882
Auckland;New Zealand;-36.85;174.765;759510
Sherbrooke;Canada;45.4;-71.9;134549
Monchegorsk;Russia;67.9291;32.8287;46934
Kanpur;India;26.46;80.32;2992624
Turgay;Kazakhstan;49.626;63.499;5277
Santa Clara;Cuba;22.4;-79.9667;234900
Erzurum;Turkey;39.9204;41.29;391804
Linyi;China;35.08;118.33;1176334
Attawapiskat;Canada;52.9166;-82.4333;1802
Emmonak;United States of America;62.777;-164.523;100
San Juan;Dominican Republic;18.807;-71.229;72950
Verkhniy Ufaley;Russia;56.0663;60.2313;33562
Ilulissat;Greenland;69.2167;-51.1;4413
Atoyac;Mexico;17.2;-100.43;19798
Al Mubarraz;Saudi Arabia;25.4291;49.5659;294682
Escuintla;Mexico;15.33;-92.63;58313
Port Heiden;United States of America;56.9491;-158.627;102
Morrinhos;Brazil;-17.73;-49.11;27841
Yuxi;China;24.38;102.57;250077
Zaporizhzhya;Ukraine;47.8573;35.1768;600778
Eger;Hungary;47.895;20.383;56647
Ogden;United States of America;41.2324;-111.968;227774
Kotelnich;Russia;58.3041;48.3137;28015
Linjiang;China;41.8363;126.936;76732
Durham;United States of America;36;-78.92;257114
Choma;Zambia;-16.8095;26.97;42324
Kamensk Uralskiy;Russia;56.4205;61.935;176598
Valdez;Ecuador;1.2671;-78.9855;6985
Brooks;Canada;50.5671;-111.9;13453
Khorgo;Russia;73.4833;113.63;10
Tajarhi;Libya;24.3704;14.4708;1498
Moorhead;United States of America;46.8743;-96.7422;34332
Nevyansk;Russia;57.4902;60.2148;27035
Gorno Altaysk;Russia;51.9613;85.9577;57392
Nalut;Libya;31.8804;10.97;66418
Newcastle;United Kingdom;55.0004;-1.59999;537191
Tuktoyaktuk;Canada;69.4548;-133.049;899
Dover;United States of America;39.1581;-75.5247;54662
Aracaju;Brazil;-10.9;-37.12;587765
Fukuoka;Japan;33.595;130.41;2092144
Kotlas;Russia;61.2631;46.6631;59529
Scottsbluff;United States of America;41.8675;-103.661;20172
Chicoutimi;Canada;48.4333;-71.0667;53940
Guajara-Miram;Brazil;-10.8;-65.35;51852
Eyl;Somalia;7.98335;49.8333;9636
Tumut;Australia;-35.3096;148.22;4873
Guider;Cameroon;9.93039;13.94;83319
Calabozo;Venezuela;8.9304;-67.44;110907
Lagos de Moreno;Mexico;21.3704;-101.93;89402
Rafaela;Argentina;-31.25;-61.5;69649
Langfang;China;39.5204;116.68;694465
Tucano;Brazil;-10.9696;-38.79;16199
Shuyang;China;34.1299;118.773;1770000
Utsunomiya;Japan;36.55;139.87;558808
Silchar;India;24.7904;92.79;152393
Quzhou;China;28.9704;118.87;226108
Fort Good Hope;Canada;66.2666;-128.633;597
Yozgat;Turkey;39.818;34.815;87881
Colonia del Sacramento;Uruguay;-34.48;-57.84;21714
Peshawar;Pakistan;34.005;71.535;1260886
Zorgo;Burkina Faso;12.243;-0.611;23892
Berber;Sudan;18.017;33.9833;35975
Coracora;Peru;-15.0196;-73.79;6433
Vientiane;Laos;17.9667;102.6;662174
Kashan;Iran;33.9804;51.58;249394
Sadiqabad;Pakistan;28.3006;70.1302;189876
Strelka;Russia;61.867;152.25;10
Fort Shevchenko;Kazakhstan;44.5171;50.2666;3236
Lucapa;Angola;-8.4196;20.74;25578
Idaho Falls;United States of America;43.4667;-112.033;65787
Tadmur;Syria;34.5504;38.2833;53063
Juliaca;Peru;-15.5;-70.14;234428
Perth;United Kingdom;56.4003;-3.46998;39654
Gavle;Sweden;60.667;17.1666;68235
Abong Mbang;Cameroon;3.9837;13.1833;7698
Texarkana;United States of America;33.4421;-94.0375;52169
Kryvyy Rih;Ukraine;47.9283;33.345;571643
Jimani;Dominican Republic;18.493;-71.851;6567
Puqi;China;29.7204;113.88;169027
Monte Plata;Dominican Republic;18.807;-69.784;15532
Atlixco;Mexico;18.9;-98.45;91866
Levin;New Zealand;-40.6124;175.277;18764
Powell River;Canada;49.8837;-124.55;7999
Cartagena;Colombia;10.3997;-75.5144;887000
Zvishavane;Zimbabwe;-20.3296;30.05;34557
Hotan;China;37.0997;79.9269;187865
Sassandra;Ivory Coast;4.95038;-6.08328;30842
Niyala;Sudan;12.06;24.89;392373
Albacete;Spain;39.0003;-1.87;127597
Ahmedabad;India;23.0301;72.58;4547355
Sosnogorsk;Russia;63.5948;53.8943;24270
Nikolski;United States of America;52.9384;-168.868;18
Happy Valley - Goose Bay;Canada;53.3;-60.3;4309
Kaifeng;China;34.85;114.35;872000
Nouadhibou;Mauritania;20.9;-17.056;86738
Uruara;Brazil;-3.8296;-54.03;10
Terrace;Canada;54.5;-128.583;14772
Taitung;Taiwan;22.7554;121.14;142292
Fairbanks;United States of America;64.837;-147.711;43608
Khiwa;Uzbekistan;41.3911;60.3557;102659
Chos Malal;Argentina;-37.383;-70.2666;8556
Passos;Brazil;-20.71;-46.61;85136
Yamoussoukro;Ivory Coast;6.81838;-5.2755;200514
Braila;Romania;45.292;27.969;213569
Kalachinsk;Russia;55.0487;74.5683;20506
Faranah;Guinea;10.0404;-10.75;14409
Punta Prieta;Mexico;28.9337;-114.167;527
Obluchye;Russia;49;131.083;9689
Banamba;Mali;13.5504;-7.45;18312
Cuiaba;Brazil;-15.5696;-56.085;603143
Grafton;Australia;-29.712;152.938;7871
Tucumcari;United States of America;35.1698;-103.726;5259
Eyumojok;Cameroon;5.75036;8.98332;5798
Basse-terre;France;16.2304;-61.44;307
Dong Hoi;Vietnam;17.4833;106.6;110152
Malegaon;India;20.5604;74.525;563103
Bilecik;Turkey;40.15;29.983;40285
San Pablo;Philippines;14.0696;121.323;224203
Colesberg;South Africa;-30.7195;25.1;7491
Klerksdorp;South Africa;-26.88;26.62;163362
St. Cloud;United States of America;45.5612;-94.1622;85974
Burgas;Bulgaria;42.5146;27.4746;174254
Gannan;China;47.9204;123.51;46854
Beitbridge;Zimbabwe;-22.2096;29.99;13759
Burgos;Spain;42.3504;-3.67997;150251
Rurrenabaque;Bolivia;-14.46;-67.56;11749
Elgin;United States of America;42.0395;-88.2899;244050
Mbanza-Congo;Angola;-6.26961;14.24;42201
Santa Fe;United States of America;35.6869;-105.937;80943
Quissico;Mozambique;-24.7257;34.766;1210
Qinhuangdao;China;39.9304;119.62;881359
Fengzhen;China;40.4547;113.144;85809
Sangar;Russia;63.9241;127.474;4633
Kasulu;Tanzania;-4.57958;30.1;31218
Nioro du Sahel;Mali;15.2304;-9.58997;14421
Acapulco;Mexico;16.85;-99.916;683860
Antalya;Turkey;36.89;30.7;703468
Goondiwindi;Australia;-28.5548;150.325;4251
Mao;Dominican Republic;19.552;-71.075;48297
Buriram;Thailand;15.0004;103.117;47292
Kibungo;Rwanda;-2.1667;30.5333;46240
Sonsonate;El Salvador;13.72;-89.73;139724
Dar'a;Syria;32.625;36.105;122225
Mansehra;Pakistan;34.3418;73.1968;66486
Barysaw;Belarus;54.226;28.4922;127694
Porbandar;India;21.67;69.67;186778
Yorkton;Canada;51.2171;-102.467;14377
Kaiapoi;New Zealand;-43.3776;172.64;7169
Zhangye;China;38.93;100.45;163478
Chandigarh;India;30.72;76.78;946685
Sokode;Togo;8.99047;1.15;99725
Dondo;Mozambique;-19.6196;34.73;75217
Chapayevsk;Russia;52.9743;49.7243;88655
Otradnyy;Russia;53.3778;51.3474;46400
Almirante;Panama;9.30001;-82.4;7442
Port Charlotte;United States of America;27;-82.1057;56806
Mikhalkino;Russia;69.4244;161.481;570
Goba;Ethiopia;7.01002;39.97;33197
Seres;Greece;41.086;23.5497;50910
Balti;Moldova;47.7591;27.9053;135022
Changzhou;China;31.78;119.97;1138009
Voznesensk;Ukraine;47.5504;31.3333;43122
Komsomolsk na Amure;Russia;50.555;137.02;264374
Nablus;Palestine;32.2215;35.2544;173153
Atyrau;Kazakhstan;47.1127;51.92;170583
Humahuaca;Argentina;-23.2;-65.35;11369
Guryevsk;Russia;54.2981;85.9377;31878
Ayan;Russia;56.4542;138.167;1286
Lubeck;Germany;53.8704;10.67;223798
Millerovo;Russia;48.9379;40.3974;32726
Santa Rosalia;Mexico;27.3171;-112.283;11110
Atar;Mauritania;20.5166;-13.05;44265
Port-Menier;Canada;49.8226;-64.348;263
Yasuj;Iran;30.659;51.594;96786
Ceduna;Australia;-32.0991;133.662;1252
Shishou;China;29.7004;112.4;177099
Linkoping;Sweden;58.41;15.6299;94111
Berat;Albania;40.71;19.972;46866
Dirj;Libya;30.1679;10.4567;931
Vanimo;Papua New Guinea;-2.69;141.304;11204
Odienne;Ivory Coast;9.51041;-7.58001;34488
L'Ariana;Tunisia;36.8667;10.2;97687
Muar;Malaysia;2.03374;102.567;159621
Carson City;United States of America;39.1638;-119.766;53767
Nakhon Si Thammarat;Thailand;8.39999;99.97;176585
Flores;Guatemala;16.9337;-89.8833;29249
Castelo Branco;Portugal;39.811;-7.488;33479
Stara Zagora;Bulgaria;42.4231;25.6227;128315
Bago;Myanmar;17.32;96.515;264347
Dongola;Sudan;19.1666;30.4833;26404
Tarija;Bolivia;-21.5167;-64.75;155513
San Carlos;Philippines;10.5504;123.38;6353
Shira;Russia;54.4914;89.953;4836
Saint George's;Grenada;12.0526;-61.7416;30538
Tecuala;Mexico;22.4004;-105.46;12752
Goma;Congo (Kinshasa);-1.6788;29.2218;144124
Lome;Togo;6.13194;1.22276;1100850
General Pico;Argentina;-35.6596;-63.77;46483
Yuscaran;Honduras;13.944;-86.851;2371
Tartus;Syria;34.8846;35.8866;139374
San Fernando de Apure;Venezuela;7.89999;-67.4699;100740
Maribor;Slovenia;46.5405;15.65;101642
Beijing;China;39.9289;116.388;9293300
Sirsa;India;29.4904;75.03;170884
Lavrentiya;Russia;65.5833;-171.025;660
Glendale;United States of America;33.5819;-112.196;363360
Ciego de Avila;Cuba;21.84;-78.7619;122343
Leninogorsk;Russia;54.5987;52.4487;53362
Gavarr;Armenia;40.3589;45.1267;21680
Tokat;Turkey;40.306;36.563;129702
Santa Cruz;United States of America;36.9719;-122.026;101530
Hungnam;North Korea;39.8231;127.623;548702
Sambava;Madagascar;-14.2662;50.1666;37493
Annaba;Algeria;36.92;7.75998;355047
Sarmiento;Argentina;-45.6;-69.0833;5185
Cornwall;Canada;45.0171;-74.7333;47601
Gjirokaster;Albania;40.079;20.149;23437
Lorca;Spain;37.6886;-1.69851;56541
Valparaiso;Mexico;22.7704;-103.57;7956
Vigo;Spain;42.22;-8.72999;335848
Malargue;Argentina;-35.4661;-69.5833;11847
Sao Jose do Rio Preto;Brazil;-20.7996;-49.39;358243
Chiquimula;Guatemala;14.797;-89.544;41521
Amsterdam;Netherlands;52.35;4.91664;886318
Zahle;Lebanon;33.8501;35.9042;61192
Grytviken;South Georgia and the Islands;-54.2806;-36.508;99
Guaratingueta;Brazil;-22.82;-45.19;154730
Tingo Maria;Peru;-9.28963;-75.99;36138
Hlotse;Lesotho;-28.878;28.056;47675
Halacho;Mexico;20.48;-90.08;8116
Borujerd;Iran;33.92;48.8;251958
Fort St. John;Canada;56.25;-120.833;18089
Osakarovka;Kazakhstan;50.5799;72.5699;4196
Ulundi;South Africa;-28.3296;31.41;13167
Kiffa;Mauritania;16.62;-11.4;73930
Uberlandia;Brazil;-18.9;-48.28;484862
Targoviste;Romania;44.938;25.459;88435
Gyangze;China;28.95;89.6333;10000
Sialkote;Pakistan;32.52;74.56;477396
As Sulaymaniyah;Iraq;35.5613;45.4309;654318
Faro;Portugal;37.0171;-7.93327;31259
Tuzla;Bosnia and Herzegovina;44.5505;18.68;143410
Ust Nera;Russia;64.5666;143.2;9148
Djenne;Mali;13.9;-4.54999;27663
Bourges;France;47.0837;2.4;70163
Denver;United States of America;39.7392;-104.984;1930799
Kruje;Albania;41.519;19.797;21286
Arak;Iran;34.0804;49.7;463449
Navoi;Uzbekistan;40.1104;65.355;172276
Taubate;Brazil;-23.0195;-45.56;327600
L'Aquila;Italy;42.3504;13.39;62201
Cherepanovo;Russia;54.2336;83.3688;15094
Ceres;Brazil;-15.3033;-49.6052;18658
Masvingo;Zimbabwe;-20.0596;30.82;76300
Rosenheim;Germany;47.8503;12.1333;76488
Karur;India;10.9504;78.0833;76915
Oranjestad;Aruba;12.5304;-70.029;50887
Ulaan-Uul;Mongolia;44.3337;111.233;3726
Black River;Jamaica;18.031;-77.852;4229
Aguelhok;Mali;19.4549;0.856371;8540
Lynchburg;United States of America;37.4136;-79.1425;84581
Pisa;Italy;43.7205;10.4;146515
Pallasovka;Russia;50.0477;46.8773;9960
Keelung;Taiwan;25.1333;121.733;443603
Hutchinson;United States of America;38.0655;-97.9235;42536
Pozo Colorado;Paraguay;-23.43;-58.86;2135
Lazaro Cardenas;Mexico;17.9587;-102.2;122044
Canavieiras;Brazil;-15.64;-38.96;26375
Cabimas;Venezuela;10.43;-71.45;320956
Gisborne;New Zealand;-38.6448;178.015;30857
Hamilton;New Zealand;-37.77;175.3;112145
Nuevo Rocafuerte;Peru;-0.932929;-75.4;40
Nerchinsk;Russia;52.009;116.549;11979
Noyabrsk;Russia;63.1665;75.6165;110572
Owerri;Nigeria;5.493;7.026;215038
Nakhon Pathom;Thailand;13.818;100.064;117927
Ajdabiya;Libya;30.77;20.22;139095
Chake Chake;Tanzania;-5.23954;39.77;35822
Kota;India;25.18;75.835;795044
Ridder;Kazakhstan;50.3554;83.5149;54710
Duque de Caxias;Brazil;-22.77;-43.31;842890
Kos;Greece;36.8937;27.2888;18967
Corrientes;Argentina;-27.49;-58.81;339945
Virginia Beach;United States of America;36.8532;-75.9783;877475
Balancan;Mexico;17.8;-91.53;7666
Karakol;Kyrgyzstan;42.492;78.3818;63411
Jember;Indonesia;-8.17269;113.687;298585
Muyinga;Burundi;-2.85235;30.3173;71076
Banyuwangi;Indonesia;-8.19502;114.37;140295
Arcata;United States of America;40.8852;-124.088;19052
Mianyang;China;31.47;104.77;830068
Hooper Bay;United States of America;61.5311;-166.097;623
Chegdomyn;Russia;51.1178;133.024;7485
Jessore;Bangladesh;23.1704;89.2;243987
Pol-e Khomri;Afghanistan;35.9511;68.7011;41029
Caibarien;Cuba;22.5158;-79.4722;25431
Palmeira dos Indios;Brazil;-9.4166;-36.6166;41095
Florence;Italy;43.78;11.25;935758
Kalangala;Uganda;-0.308889;32.225;5200
Townsville;Australia;-19.25;146.77;129212
Gympie;Australia;-26.1886;152.671;11338
Baykonur;Kazakhstan;45.6914;63.2413;36175
Sharbaqty;Kazakhstan;52.4999;78.1499;107
Pouso Alegre;Brazil;-22.22;-45.94;102517
Salgotarjan;Hungary;48.105;19.826;39640
Bella Bella;Canada;52.1484;-128.117;1400
Tataouine;Tunisia;33;10.4667;62577
Kavieng;Papua New Guinea;-2.58128;150.813;17109
Saurimo;Angola;-9.65958;20.39;40907
Nha Trang;Vietnam;12.25;109.17;347498
San Felipe;Mexico;31.0241;-114.85;18068
Arequipa;Peru;-16.42;-71.53;775785
Mons;Belgium;50.446;3.939;91277
Mazar-e Sharif;Afghanistan;36.7;67.1;365432
Hameenlinna;Finland;60.997;24.472;47261
Atka;United States of America;52.1965;-174.2;61
Mopipi;Botswana;-21.1795;24.88;3301
Pyatigorsk;Russia;44.08;43.09;86245
Batticaloa;Sri Lanka;7.71701;81.7;107982
Tulare;United States of America;36.207;-119.344;53005
Caen;France;49.1838;-0.349989;150361
Homyel;Belarus;52.43;31;472337
Liverpool;Canada;44.04;-64.72;4331
Alausi;Ecuador;-2.18996;-78.85;14294
Kara Balta;Kyrgyzstan;42.8306;73.8857;68464
Vadodara;India;22.31;73.18;1582738
Hastings;New Zealand;-39.6382;176.837;39107
Santa Marta;Colombia;11.2472;-74.2017;417211
Aba;Nigeria;5.1004;7.34998;874385
Ukhta;Russia;63.56;53.69;96396
Polyarnyy;Russia;69.2052;33.4502;18266
Rampur;India;28.8154;79.025;296418
Gaya;Niger;11.8882;3.44665;29394
Dingzhou;China;38.5004;115;152934
Emden;Germany;53.3667;7.21665;49786
Jacareacanga;Brazil;-6.26661;-57.65;31661
Elko;United States of America;40.8325;-115.762;17537
Havre;United States of America;48.5452;-109.678;10266
Hong Kong;Hong Kong S.A.R.;22.305;114.185;5878789
Cranbrook;Canada;49.5167;-115.767;17990
Pori;Finland;61.4789;21.7749;71526
Raton;United States of America;36.8974;-104.44;6820
Raba;Indonesia;-8.44999;118.767;106101
Wollongong;Australia;-34.4154;150.89;201319
Campobasso;Italy;41.563;14.656;50762
Sfintu-Gheorghe;Romania;45.868;25.793;60677
Concordia Research Station;Antarctica;-74.6663;124.167;15
Bogota;Colombia;4.59642;-74.0833;7052830
Faya Largeau;Chad;17.9167;19.1167;13400
Sogamoso;Colombia;5.72;-72.94;120071
Barlett;United States of America;35.2229;-89.8411;164843
Pimentel;Peru;-6.82962;-79.93;14422
Play Ku;Vietnam;13.9833;108;128562
Nancy;France;48.6837;6.20002;187155
Cologne;Germany;50.93;6.95;983697
Kovel;Ukraine;51.2171;24.7166;68850
Norilsk;Russia;69.34;88.225;153336
Sandakan;Malaysia;5.84296;118.108;341788
Chiang Rai;Thailand;19.9119;99.8265;97941
Liaoyuan;China;42.9;125.13;485898
Carnot;Central African Republic;4.93369;15.8666;32298
Swansea;United Kingdom;51.63;-3.95;232611
Riga;Latvia;56.95;24.1;723802
Vologda;Russia;59.21;39.92;251692
Braganca;Brazil;-1.05003;-46.77;56864
Mucusso;Angola;-18.0195;21.43;100
Karungu;Kenya;-0.849626;34.15;2376
28 de Noviembre;Argentina;-51.65;-72.3;5300
El Carmen de Bolivar;Colombia;9.72037;-75.13;54468
Ust' Ordynskiy;Russia;52.833;104.7;14538
Linares;Mexico;24.8604;-99.57;52349
Shwebo;Myanmar;22.5783;95.6929;81758
Colon;Panama;9.36502;-79.875;170488
Ninde;China;26.6804;119.53;189623
Ust Kamchatsk;Russia;56.2135;162.435;4939
Yeosu;South Korea;34.7368;127.746;302142
Lobos;Argentina;-35.1849;-59.0947;18278
Mobaye;Central African Republic;4.32;21.18;19431
Bobo Dioulasso;Burkina Faso;11.18;-4.28998;346035
Jalalabad;Afghanistan;34.4415;70.4361;401697
Kitale;Kenya;1.03047;34.9899;112809
Bose;China;23.8997;106.613;132942
Veszprem;Hungary;47.091;17.911;62023
Ar Raqqah;Syria;35.9304;39.02;175600
Malaga;Spain;36.7204;-4.42;539381
Souk Ahras;Algeria;36.2904;7.95;134947
Mikkeli;Finland;61.69;27.285;46550
Nukualofa;Tonga;-21.1385;-175.221;33139
